<<<<<<< HEAD
1.575	-1.30942
0.928227	-0.473757
-0.00117772	-0.0703692
-0.0530073	-0.173496
-0.0624429	-0.120425
0.179658	-0.144159
0.847162	-0.566454
2.32651	-1.91178
-0.11689	0.0421629
-0.456928	0.111563
-0.452379	-0.0318478
-0.161832	-0.0839024
-0.00189293	-0.21604
0.118762	-0.277568
0.149266	-0.28498
0.12938	-0.299902
0.142566	-0.285408
0.193291	-0.298008
1.02379	-0.815573
0.896181	-0.534418
0.430403	0.0557619
0.372183	0.169774
0.427188	-0.0849674
0.432425	-0.146565
0.394668	-0.173275
0.71092	-0.450832
0.683495	-0.209989
0.764242	-0.232336
0.928415	-0.491888
0.795198	-0.240934
0.75853	-0.210223
0.704413	-0.44943
0.252625	-0.52632
0.01918	-0.813211
-0.188669	-0.926143
-0.219678	-0.945499
-0.0697469	-0.869831
0.446098	-0.791761
1.00082	-1.0546
0.926087	-0.86146
0.956763	-0.898506
1.33468	-1.38149
1.55611	-1.74004
1.46119	-1.56148
1.48723	-1.43085
0.998966	-0.898781
0.883923	-0.627464
1.2083	-0.997034
0.917085	-0.7414
0.663444	-0.431324
1.18061	-0.886511
0.966626	-0.641302
1.01691	-0.497517
0.696496	-0.283776
0.938843	-0.973104
0.50237	-0.484869
0.137379	-0.0785638
0.692003	0.0983623
2.1052	-1.25975
1.90981	-0.889382
1.48587	-0.333189
0.503771	0.700628
0.269359	0.689699
-0.175214	0.735989
-0.539825	0.823475
-0.672125	0.422708
-0.76031	-0.0019697
-0.611142	-0.0670331
-0.258281	0.0886865
-0.148195	-0.0938362
-0.254615	-0.00625362
0.140569	-0.025537
0.78268	-0.552477
0.918278	-0.604255
0.818742	-0.432171
0.452566	-0.363711
0.562884	-0.502497
0.461937	-0.137046
1.27713	-0.747753
1.80198	-1.36678
1.26077	-1.00398
1.02428	-0.824597
0.823683	-0.640231
0.845258	-0.836243
0.79355	-0.933744
0.680964	-0.906414
0.622973	-0.781459
0.371154	-0.483823
0.625784	-0.68334
0.555934	-0.608413
0.580637	-0.495421
0.603522	-0.54054
0.623177	-0.489484
0.567239	-0.55066
0.49821	-0.511091
0.479998	-0.494643
0.583838	-0.643133
1.94642	-2.35283
2.78898	-3.07405
2.2304	-2.11074
1.36708	-1.51664
0.996709	-1.08191
0.902212	-0.958459
0.986559	-1.04025
1.1024	-1.04857
1.2407	-1.19727
1.2769	-1.22044
1.39087	-1.35612
1.55703	-1.70193
1.23212	-1.37156
0.856672	-1.00848
0.991437	-1.03513
0.762158	-0.60355
0.787793	-0.4509
0.929238	-0.58057
1.34967	-1.36222
1.07556	-1.23043
1.05403	-1.06222
0.943343	-0.880678
1.04104	-0.807123
0.642729	-0.232404
0.426747	-0.0612118
0.473891	-0.0457215
0.658503	-0.337632
0.500336	-0.379597
0.907447	-0.679949
0.589444	-0.284217
0.72245	-0.0131263
0.939391	0.415681
0.876007	0.28943
1.01653	0.382817
0.958079	0.170841
0.484018	-0.245997
0.727193	-0.283615
0.707424	-0.205195
0.731704	-0.298535
0.905141	-0.379798
0.816186	-0.476299
0.619116	-0.36039
0.521622	-0.324953
0.731462	-0.24551
0.491326	-0.319115
0.114689	-0.225811
-0.527455	-0.618921
-0.467188	-0.834913
-0.432395	-0.896171
-0.457504	-0.796116
-0.338448	-0.65397
-0.0919304	-0.612333
0.136057	-0.478822
0.284552	-0.408786
0.384568	-0.259423
0.381609	-0.268783
0.367139	-0.316582
0.248729	-0.225845
0.107985	-0.183312
0.0955721	-0.260504
0.257261	-0.357156
0.924964	-1.00347
1.77713	-2.01106
1.9843	-1.55122
2.22752	-2.32602
1.154	-1.42407
0.491541	-0.722957
0.183882	-0.402147
0.141386	-0.369594
0.223738	-0.439058
0.396474	-0.562379
0.877898	-0.659919
0.993194	-0.752067
0.990255	-0.905286
0.980741	-0.658584
0.78392	-0.569827
0.871692	-0.438564
0.611729	-0.239307
0.465788	-0.207657
0.0954962	-0.256907
-0.0482425	-0.228927
-0.00793208	-0.152482
-0.0127026	-0.0279261
-0.0583062	0.0588209
-0.0727979	0.0619027
-0.172139	0.20575
-0.269302	0.275334
0.115559	0.0749774
0.932565	-0.974094
1.17547	-1.38203
1.31099	-1.40533
1.06929	-0.80812
1.07485	-0.865512
1.35291	-1.27198
1.1257	-0.882695
1.47457	-0.882766
1.0862	-0.543962
0.928356	-0.435544
1.01652	-0.611563
1.39376	-0.954997
0.919468	-0.51175
1.04695	-0.759499
0.993309	-0.504114
0.729204	-0.215049
0.896789	-0.359807
0.848577	-0.180306
1.04875	-0.453039
1.1404	-0.510865
1.09703	-0.564208
1.02041	-0.537321
0.854877	-0.329101
0.837977	-0.244673
0.89004	-0.0801561
0.996867	-0.251966
0.874586	-0.392792
0.965958	-0.715606
1.18658	-0.822807
0.453856	-0.484546
0.521696	-0.264496
1.15658	-0.565157
1.15667	-0.592035
1.18302	-0.56531
0.546201	-0.139352
1.0464	-0.641135
1.08278	-0.833017
0.26924	-0.392809
-0.11378	-0.133308
-0.238047	-0.43104
-0.0717621	-0.631073
-0.0222005	-0.604529
0.0813026	-0.568685
0.323038	-0.556514
0.561833	-0.926943
0.348401	-0.556043
0.760441	-0.568183
0.610902	-0.366833
0.681411	-0.0171959
0.840644	-0.0409059
1.121	0.150836
1.1065	0.462406
1.11404	0.55244
1.1394	0.639462
1.06395	0.493617
1.00448	0.311792
1.11647	0.418323
1.26765	-1.02846
0.969706	-0.702668
0.792277	-0.597559
0.614168	-0.47501
0.542588	-0.499233
0.549452	-0.649116
0.631136	-0.833022
0.817035	-1.04872
0.840412	-1.06338
0.910395	-1.00342
0.98753	-0.923489
1.08098	-0.978201
1.01712	-0.766151
1.20359	-0.622714
1.27274	-0.581614
1.23501	-0.555008
1.01586	-0.57287
1.03113	-0.557344
1.73814	-1.35877
2.09223	-1.85052
1.30778	-0.775266
0.374459	-0.383592
0.211175	-0.247033
0.168009	-0.214217
0.533168	-0.684631
0.582079	-0.491241
0.712284	-0.48816
1.13089	-1.09118
1.53091	-1.57035
1.57425	-1.53351
1.08802	-0.722059
1.38628	-0.782905
1.24056	-0.769874
1.04499	-1.0774
1.01162	-1.08455
0.893185	-0.946636
1.01729	-1.02129
1.24605	-1.17659
1.69742	-1.31151
1.45961	-0.969689
1.27123	-0.942788
1.02059	-0.771404
1.03981	-0.903844
0.839094	-0.804304
0.833691	-0.817143
0.936012	-0.888996
0.202792	-0.377457
0.448148	-0.462791
0.519835	-0.401903
0.4006	-0.346889
0.371371	-0.304589
0.859356	-0.70323
1.56858	-1.42316
1.19204	-0.922753
0.793237	-0.635084
0.690177	-0.628051
0.751076	-0.589558
0.951341	-0.734459
1.13901	-0.576962
0.91069	-0.350408
0.884502	-0.333834
1.03668	-0.577636
1.52029	-1.26565
1.47243	-1.33154
1.76968	-1.85833
1.40778	-1.38712
1.15922	-0.952376
1.33298	-1.10571
1.28988	-1.0347
1.08496	-0.789153
1.06616	-0.891233
1.03512	-0.98478
1.05568	-1.07606
0.647433	-0.723073
0.532739	-0.775171
0.133476	-0.497079
0.0739231	-0.238938
0.448717	0.103939
1.1714	0.634957
1.45248	0.892927
0.691172	-0.136784
0.566218	-0.109521
0.539034	0.0114532
0.533684	-0.0720015
0.93884	-0.467899
